	C:\Users\Thermo\Desktop\User Data\Sarah\Jan2022\02032022\02032022_betaAlanine_peakCapture_126_02b.raw																															
																																
Tolerance:	5.00 ppm		First Scan:	1		Last Scan:	2394	Ref. Mass:	126.015999																							
			Threshold:	1		Compound Name:														Calibration:												
	Measured Mass:	Ret. Time:	Scan Number:	Deviation [ppm]:	Deviation [mmu]:	Abs. Intensity:	Rel. Intensity:	TIC:	IT [ms]:	TIC*IT:	Elapsed scan time [ms]:	Target:	FT Resolution:	RF [V]:	Lockmass correction [ppm]:	Lockmass #1 [m/z]:	Lockmass #2 [m/z]:	Lockmass #3 [m/z]:	Number of Packets:	A	B	C	Vt	Mode	Peak Noise	Peak Flags	Peak Resolution	Peak Baseline	Ion Injection Time (ms):	Max. Ion Time (ms):	Repeller Voltage (V)	CI reagent gas port:
	126.016045	13.2	82	0.36	0.05	359	3.17	46322	3000	138965	0		60000	1250		0	0	0	1	0	0	2.12E+08	0	0	11.16	------	87002	-0.08	3000	3000	8.51	None
	126.016075	13.25	83	0.61	0.08	355	3.16	45593	3000	136778	0		60000	1250		0	0	0	1	0	0	2.12E+08	0	0	11.05	------	86402	-0.09	3000	3000	8.51	None
	126.01606	13.3	84	0.48	0.06	378	3.27	45523	3000	136569	0		60000	1250		0	0	0	1	0	0	2.12E+08	0	0	11.37	------	86702	-0.04	3000	3000	8.51	None
	126.01609	13.35	85	0.73	0.09	433	3.85	45383	3000	136150	0		60000	1250		0	0	0	1	0	0	2.12E+08	0	0	11.59	------	86802	-0.01	3000	3000	8.51	None
	126.016045	13.4	86	0.36	0.05	774	6.48	46607	3000	139820	0		60000	1250		0	0	0	1	0	0	2.12E+08	0	0	11.08	------	88102	-0.08	3000	3000	8.51	None
	126.016113	13.45	87	0.91	0.11	1080	9.46	46488	3000	139465	0		60000	1250		0	0	0	1	0	0	2.12E+08	0	0	11.43	------	88502	-0.03	3000	3000	8.51	None
	126.016029	13.5	88	0.24	0.03	1210	10.31	48743	3000	146230	0		60000	1250		0	0	0	1	0	0	2.12E+08	0	0	11.49	------	88402	-0.08	3000	3000	8.51	None
	126.016106	13.55	89	0.85	0.11	1128	9.92	46475	3000	139424	0		60000	1250		0	0	0	1	0	0	2.12E+08	0	0	10.96	------	88102	-0.15	3000	3000	8.48	None
	126.016045	13.6	90	0.36	0.05	1076	9.57	46083	3000	138250	0		60000	1250		0	0	0	1	0	0	2.12E+08	0	0	11.26	------	89002	-0.12	3000	3000	8.48	None
	126.01609	13.65	91	0.73	0.09	1139	10.25	46218	3000	138654	0		60000	1250		0	0	0	1	0	0	2.12E+08	0	0	11.27	------	88102	-0.09	3000	3000	8.48	None
	126.01609	13.7	92	0.73	0.09	1125	9.73	47483	3000	142449	0		60000	1250		0	0	0	1	0	0	2.12E+08	0	0	11.23	------	88302	-0.06	3000	3000	8.48	None
	126.016121	13.76	93	0.97	0.12	1163	10.09	46325	3000	138974	0		60000	1250		0	0	0	1	0	0	2.12E+08	0	0	11.38	------	89602	-0.13	3000	3000	8.51	None
	126.016113	13.81	94	0.91	0.11	1293	10.83	48216	3000	144647	0		60000	1250		0	0	0	1	0	0	2.12E+08	0	0	11.14	------	89802	-0.06	3000	3000	8.51	None
	126.016052	13.86	95	0.42	0.05	1578	13.47	49002	3000	147006	0		60000	1250		0	0	0	1	0	0	2.12E+08	0	0	11.67	------	89202	-0.06	3000	3000	8.51	None
	126.016052	13.91	96	0.42	0.05	1831	15.64	49278	3000	147833	0		60000	1250		0	0	0	1	0	0	2.12E+08	0	0	11.33	------	88602	-0.14	3000	3000	8.51	None
	126.016098	13.96	97	0.79	0.1	1968	16.78	50193	3000	150579	0		60000	1250		0	0	0	1	0	0	2.12E+08	0	0	11.54	------	89002	-0.12	3000	3000	8.52	None
